Commit hash,Inwards_sum,Inwards_avg,Outwards_sum,Outwards_avg,,,,
cd95bcd7dbc5a4df8950bbc4bec3a6a02c71f00b,1529,1529,15,15,,,,
a068e707afba5e5b9ba5f1990140dc2e78eaccec,6,6,2,2,,,,
46106c4e16dd36deb17011d8587b301971921f5c,0,0,0,0,,,,
46d35cc5662f48605d24ec76f97319b3df6f62b4,10,10,34,34,,,,
a7d682dd9c9271d137d5aa73a9192a812492a596,1,1,12,12,,,,
a5201007f255a07f7ba07981745eeaec41a14a34,9,9,53,53,,,,
03aabe6c6edd68fb429a92e567814b7aac802fc7,0,0,0,0,,,,
3e94e8daf36e90e73ca475a81c9b9a3af40b45b3,6,6,31,31,,,,
82e715b2770258fa2c536aeae1f46c7fccdcdecf,6,0.070588235,143,1.682352941,,,,
83b1eaad44862828b3248840c33f16e0b73df479,19,9.5,22,11,,,,
37eb6c7d5cc0c47d57d451e605383ee101a707e7,5,5,23,23,,,,
41acb58f23c78133657d3fb7d126b6df67e8846f,139,139,64,64,,,,
350d5ff3dd043576c1ba4192648e43bc1ce89a2e,10,10,32,32,,,,
d0bb97c327612eea76ba61070c5d93d0fb06360b,2,0.666666667,30,10,,,,
ae293c1cb220847194fba6dcebdbb9194837bb56,2,1,32,16,,,,
6111cc55cabc25e4a56e19682bbb481ef5886ca8,0,0,12,12,,,,
3ee48926e6584b4afeda1fc406d19d7b1a8d6f20,28,28,55,55,,,,
5fd509c4d7b4bd9be9cc6f3a5f419ee496fe9142,0,0,0,0,,,,
bf6a345baa21818010242566bef4f2c25cb72437,6,6,19,19,,,,
7967cb4f4860df436dc2e7e21c4eaca6a9b05f70,35,11.66666667,82,27.33333333,,,,
6b52e6ead90d718c2704590472d34adbbea86548,0,0,0,0,,,,
937a4f5443603b0ad1d1558ac9a9a59db8ce299f,0,0,0,0,,,,
c8d9b17367cfdcb034d11f8a168ca4ae3993e7c3,2,1,46,23,,,,
10b39adf34785239f6329d1054272a6b5a7390d3,50,25,56,28,,,,
7a2f63feb637030dda8179f6447c9b5f32b6b90e,108,36,34,11.33333333,,,,
102e1822ffcdc9954d3c698f863734a8083e349c,20,10,44,22,,,,
77308b46784310028b1210f5c85727f90803e409,3,1.5,5,2.5,,,,
c3160c84af3cb14c0edc5896be0ca637377e3805,503,503,12,12,,,,
4d0424b671a2cac8b1e8035f604ead9dbeae547b,38,38,23,23,,,,
9e1d6eec8eb7e393d1d0cc7efd24629e80b59289,49,12.25,107,26.75,,,,
3e596ffa009168e48a27a3d2d27d0b3e3a471524,0,0,0,0,,,,
8969f57b6abef31d2e27500742dffa5498e38a46,56,6.222222222,276,30.66666667,,,,
31f9df520527be3f7a0f45092dbb5bc9ed1700ff,44,14.66666667,72,24,,,,
ba1309e1f40e64420c45880d568260a259dad47b,0,0,0,0,,,,
f9d122159e48f73a2b6e7df2e48ba470ccc87d77,301,37.625,73,9.125,,,,
0b7beaaaf2384fae01ae403737450a59b2fcabac,1,1,54,54,,,,
2df94c518296759a2886a74528820b7c62bbb657,0,0,0,0,,,,
7dc622290bb8e81af634034f443e25be0d6d48a3,69,69,51,51,,,,
c5b55d44032203612f98f89858a2198b4c6606ec,0,0,0,0,,,,
1a708277c587031d4d00e095be8251e3893b0c45,7,1.75,29,7.25,,,,
6dd9cc8aa8f85a00f1c6448eaf1382af23284195,0,0,0,0,,,,
b88d4b038461ff3d43add85ae86fbf3d6d7afe45,0,0,3,3,,,,
d437457becef4409682caee15e1050889a977f91,0,0,0,0,,,,
b0bc4f3279074f429078cb5a27f577d4e12bd854,8,8,10,10,,,,
fe375dc3d0ae28df6d929a5f86fd0a162a898853,3,1.5,19,9.5,,,,
88b4ee22c9b3bf4bc94048df259c50b90d783e8f,11,11,23,23,,,,
77cc9125906783a92e86da020891b412e98b7159,16,16,24,24,,,,
9b079df3f139618f9b47a130c31ea3cfdf42a76f,5,5,31,31,,,,
a09fdd91cf16e3e6a623197e192458a32e671a1f,5,5,2,2,,,,
d1a6de21c30f782c80ca66524e650f63417d3b72,1,1,15,15,,,,
7ec521a373b03782b4ef364cb92427283187c78e,0,0,32,32,,,,
e91e502ab6424be12c3448431a65e7d617ab5571,2,1,27,13.5,,,,
c453571d753160313a8dcb3f3aa4667c34616a8f,8,4,17,8.5,,,,
0e59c75e7c475f5fa63f653a38e44aee757e929b,0,0,0,0,,,,
3a7b6a74a8b36d98d57f4ec73b7e57f14911a775,39,13,18,6,,,,
3bd3b82a2f6e61bb9f5bcc095ef96b39d8e19b80,5,1.666666667,20,6.666666667,,,,
a219b8f3822a00e9bc2ae18419fa774355bb90b3,1834,458.5,73,18.25,,,,
91b0b2e1a7566dda00ec24e674784e4ccc99fea6,0,0,0,0,,,,
9efbc9f60a511e902d3f8b368296212b43222f52,1,1,30,30,,,,
04cac41e588b7c49b5ee915d484724a56b3775fc,0,0,26,26,,,,
53a7778b90618e1bab75e91e08d7bff49beb0241,0,0,11,11,,,,
d060620e6cd3c94e7e0ff809b21593b9c0da0be2,2,1,43,21.5,,,,
2ccf4c32cc593f568581dd237e1e27d39fd965a2,2,2,6,6,,,,
f1927370cbb89438c95d56e9fb4556e7c2f4f666,1,1,21,21,,,,
f2f4115235d626f0f9523ae49b40f2c52eced170,0,0,0,0,,,,
a86b3d76a505d5a8e3b04047e9f7944836b34304,0,0,16,16,,,,
9eba201a48874c93f398c7c1c053b5ddbeda7712,0,0,0,0,,,,
3658eedc971a62a5ea8b202e0dd9f89abacdb61e,54,7.714285714,134,19.14285714,,,,
b6ad2621aa25e94a7caeff9e66ec0064bb8ff260,575,575,12,12,,,,
762c3d87de67ec8e8df8b810065ca5fe86db87a9,9,9,25,25,,,,
a9ad8886fe25276ea6e81e191392d4c90d207759,2,1,13,6.5,,,,
7bc576771de0b3c96905a6d11a75a01917334dc9,0,0,4,4,,,,
a9ba92740670ddbbcb0c68f80ad1a18cf2ff0598,1,0.111111111,32,3.555555556,,,,
63051701b473e6560e315cf9bec255a9e3a0a118,0,0,5,5,,,,
5aaedccc437192206624102e3020cb86cf51afc7,1,0.5,3,1.5,,,,
e8952aba2914722b0ad0e6f07e2193ead7f2e39d,6,6,49,49,,,,
5ef4e0ed0c107c8ac0f4bf26c0fe986ab6e984fb,59,59,67,67,,,,
67fec4a5f5f164a24481921eab57955ce0d607f0,0,0,0,0,,,,
47462ffd68023efd5497d50e02c56ed571b838c5,0,0,15,15,,,,
1d09c5623bb0e6e16a7a4b8d679f9535e65276f6,27,27,51,51,,,,
98c663acd955ed7f0afcaffc50e738690fbb94ae,1,0.5,40,20,,,,
385e584926f2957d6e9ec4c2c4e89b37a5e0c80c,1,1,16,16,,,,
bcf5ea28c19102430f0dc879e8efb2d895dcea3c,1,1,32,32,,,,
8fdd11465cd17006a108a6f04b2fb1bf8fc5de2f,12,12,33,33,,,,
855b0d5049d770856788b53e2218b2fca255edfc,0,0,6,6,,,,
56d141ae6bd3fbb6b100307a7a251e2026147f60,0,0,0,0,,,,
ab0bcd0792af76a938f8665c9c1082d9b9eb3c3a,67,67,41,41,,,,
a36eaae89338ce5a17a8c831a3fad2b746322f1a,0,0,28,28,,,,
dff6d73d6c37c40790d90bfdf3cb2f6e75c5bfa4,239,119.5,15,7.5,,,,
8839a0a001c7017a1acf1d7460c4c19893c74967,54,18,62,20.66666667,,,,
0915f189e2b8916fb2adaaee98c66d84f7b881be,44,8.8,141,28.2,,,,
0c0676ada2cc3943d09f8eb1e75491b80f08f27b,152,152,3,3,,,,
437da962c2b486b1a1722aac003bfa00b93ac204,4,4,12,12,,,,
9bedada232fb821f1fba2c1bdbd24702947dcaed,50,3.333333333,85,5.666666667,,,,
a1a2a038db4c67add9350edf900583323c9cff5b,1,1,24,24,,,,
a8495549d05aa6588a333eb2bc79d5cc0eb48376,7,7,24,24,,,,
6ca3ab626a04c3b05e6b3fde9a48457cf89c2889,7,2.333333333,84,28,,,,
f874a5dd8b42a346ee7d036c4de78a9da26f961d,25,12.5,40,20,,,,
18495a677a85da325916e090368121409fc5d68c,1,1,5,5,,,,
cd44f363ffd71f402265a03e7168f9774033a664,0,0,0,0,,,,
ee88ed8fab9ddd4d470050da7ab5583982e810f2,13,3.25,42,10.5,,,,
0e4807455a0d9a5c2d72a2534ae069fd609c9e6c,0,0,0,0,,,,
15a2ed4e1db4409a05bb31993156455e35a40991,26,26,14,14,,,,
f12b0f9a38c792abb13f3e6ecff4542986a6f96b,0,0,0,0,,,,
d1a2b53aaf76f48e195260a415ca406fa1ef01a2,82,7.454545455,65,5.909090909,,,,
1b9fdb9b31c65e1f876fd7b45f21bf0e83bb02cc,0,0,15,15,,,,
fea21655a8b04553b438e866dfcccc5a3d6120a5,0,0,0,0,,,,
8b17f13c094d357b3a2d9a5e64bd1334791660fc,0,0,0,0,,,,
b3820b12fbded1f173837eee7f7559783e92b46b,24,8,73,24.33333333,,,,
d17c76feee9eece4f7d9d1c5cec254842bb0a639,222,31.71428571,28,4,,,,
7eebe4e960bccf525ac7a6a26504bbf1157fd17e,1,0.333333333,1,0.333333333,,,,
9a17df0090b6a58480646db3c4e4146c20797cbd,9,9,29,29,,,,
5b3e7c8dfa4856b04013ace24d19bbd104dc3bd0,0,0,7,2.333333333,,,,
f2191d9900cbb9930e2fbdefb4682ce59769e007,584,292,13,6.5,,,,
3c189d9b743730a0c3b0aefb36b015399e85957d,7,7,26,26,,,,
b9a41f963057e91631e459a86fbf3d34a8080b40,0,0,21,21,,,,
9c92df82ddd420867fc5b66616046695557fe7f6,247,247,9,9,,,,
a7ce34dba4213927deba443e0e9c42df1769cc25,3,1.5,33,16.5,,,,
f3e220d4c2383f3f20eb60f260cf40308a98ec00,0,0,0,0,,,,
4fbe3eb2a88141235cdc6e8b76079e7faf56b380,415,415,12,12,,,,
1e3833bed8a661ee8ae284188a23bd0ffc3bed85,71,17.75,87,21.75,,,,
f4ffe2a2439928992c3f44085e81686d4f911417,75,25,165,55,,,,
c3a1af63ae8a7475d093fe4372d86360cebfa541,11,11,36,36,,,,
4efd61c3cf3d25db1c60bf5c842837c5b24a05fa,9,1.125,25,3.125,,,,
360c481840ece253bf7235e901508c96a085e018,1,1,17,17,,,,
c560836263b06d2ab958e531c51e08f96fbbaef2,1,0.5,40,20,,,,
1cf5cd34f70bd04dd9d1850b2fdd4a99d7ba5919,1,1,21,21,,,,
a410273fabb294b46b04f7ccee38bab668413061,17,5.666666667,103,34.33333333,,,,
6c98035c99700b4cd727fbf1158e346b9a02744c,2,1,25,12.5,,,,
49a3fe0cf8c8cddba6dacfb796e9db13c4ac74c6,0,0,12,12,,,,
07e1f524f383eced94d4b3cdc150f7db2aadcd27,2,2,17,17,,,,
9ceeaaac7984523fdc08c2040fcadf5698254c2d,0,0,0,0,,,,
853a0b764e08d5f910072b6f3fd3ff3f9dc5c0c4,0,0,18,18,,,,
929e08a3d6bbc4ea16be69b732a3df5191e66474,4,4,32,32,,,,
ddefc7627d70c46dadfa934dd3754a2aff0dbfea,2,0.666666667,6,2,,,,
04f6dffbf9f9b476eed74006de15ad837162e04e,0,0,0,0,,,,
16af55dda11a770bdb53afd46dfc67acbc7d3f0d,43,43,22,22,,,,
041c4d9c0bbb19dfa18ec304b5111259b0a48023,60,30,131,65.5,,,,
57d36d3f0cbbf641bb67f7f183edcb52aa15180d,1,1,24,24,,,,
15c141511fab24233d42b3c8593f0781a4931c8a,86,17.2,47,9.4,,,,
7d21abfca39d2dcf98e3a81b1b7d8c73bd274cd1,0,0,0,0,,,,
683540ee5a36f8208925a1921ce26639ca129a2c,0,0,0,0,,,,
ff23fb6cf723bcc52a5f037ef92500c480ce5a5c,0,0,0,0,,,,
85594bd972c1aa9b3f92640d1624822e636431fb,0,0,28,28,,,,
c67efb6506b16608921208c9f45a65abb97de029,3,3,8,8,,,,
89b6e2d7041a82837915fefc2dfb1f6d5415cd83,2,2,23,23,,,,
5b00bb39f2f079e4745a0ca6f3a8c56e18bd2775,0,0,0,0,,,,
10f3c2bca60362b1268b64ea743cb66ae05bfe14,31,10.33333333,60,20,,,,
0d456996023053ca491ac28e6d706fa01de22dd2,0,0,0,0,,,,
d3240199135a37dcc7d26d8516cfd5a6c16d9417,0,0,0,0,,,,
0787550f637b10317e06dea249a51c24f7e18b7e,1,1,48,48,,,,
ff6754fb8cb662de3066c1dcca6cf6d56db41671,0,0,0,0,,,,
e752a98b5aa7faefd8f05284dff9c43ac2ed794c,0,0,0,0,,,,
b002e21d15ec8ecf6455c75055c6ca3112d5f756,521,130.25,166,41.5,,,,
b6de758ec68a4df87b37d641357770d186022cdf,0,0,0,0,,,,
c01eaa438200edc9a3bbcd8ae1e8ded058bea268,252,252,6,6,,,,
f61c496757c73f3b723a4fc4de26003251d5af8d,0,0,0,0,,,,
800232e1d3ebfbac28d07014a3c646ea00fcf6ad,37,18.5,39,19.5,,,,
bd8ef8d073201504a983249c4006c827befacf09,10,3.333333333,25,8.333333333,,,,
9aa67cf0c48ff8e9e73fc19c4dcd950961b5ad54,75,37.5,4,2,,,,
d9649812521e9c67cebb2f9a932e853d5333b2b1,25,2.272727273,92,8.363636364,,,,
10747da77d8df4894eaa7ee256b5bfb68faac635,1,1,38,38,,,,
55024ee0f9150eef30fcdb4c8b74d7083022f472,4,4,12,12,,,,
cee7380c0470dc591e2aafb3225641d4194ab05c,3,3,74,74,,,,
032f0f543e1f0bcbec7ad2881f15af0ce50058c2,0,0,0,0,,,,
4e1ad49998cf782ccc88e7e80fbd05c722658a16,15,15,12,12,,,,
bf66eebbc28b1f405a49a68d3f6c341d433159ea,26,26,19,19,,,,
3014c3575626253e80f7f5d01ad4605dac34010b,6,3,19,9.5,,,,
b2c73c73cd0a68aae0586cf447c2612c13aeb52c,2,0.4,3,0.6,,,,
60c1f9f2744f7a627b60d0eb5fbdf484a327a234,0,0,17,17,,,,
d76320abcf7b4939e0694d03af587e02f74ece6d,18,18,79,79,,,,
3a48320fd6335d21451f07cb68336404177e2d87,283,283,8,8,,,,
a72f64f1c1db208a08d0a41d730941ed82975590,0,0,7,2.333333333,,,,
688e8beeb526b00f3b33860e832cef53748c13e3,120,6,134,6.7,,,,
92fd0fc6bc6552b1a7a394801a4228515b530d5e,0,0,0,0,,,,
5f504166203d9562ef5b41a0f18ae191aa34ee63,99,16.5,107,17.83333333,,,,
b409a81da5d0d14b3ac96497f60c1b599bac60a7,2,2,25,25,,,,
e5b36bb54e4a4ca593d4f4bc655f0fe2ece2f371,1,1,13,13,,,,
c631927b764133ea3c90613262c5a1587b0937a8,7,3.5,3,1.5,,,,
2984ef35c5d1277896b9f440ff8c226fdb98f9ac,4,4,45,45,,,,
86ac3a98b50a29882e896a0703ec9201e71fe989,1,0.2,26,5.2,,,,
bf7f17060773803f332e8c729a70f47b94243890,669,27.875,478,19.91666667,,,,
8da57f37320478e1ae6094410ff230aa4580689b,1,1,28,28,,,,
3db8877d286b673bf8a54e7514e8bb70223e4e8a,0,0,14,14,,,,
299e7ffd6a8a91f1d4259b91d4a519c1933c5f33,0,0,0,0,,,,
0f48d1a52327695d7c9d3d9753fedc366e2fd878,0,0,13,1.181818182,,,,
5a92dd612472378ec329d380fdc8fe609478b06c,3,1.5,25,12.5,,,,
74276637d9ad3ee67440c37f8c26853cc6f51bc9,7,7,20,20,,,,
020196d16b6c25e16bf80483f08e0007a27eab13,0,0,0,0,,,,
cc69dff01ba8817fd12155cbb26e0cf27faae3e8,5,0.294117647,329,19.35294118,,,,
29cd7db616fcc1a6dd8697e48fefe8e4d44cf1a4,0,0,0,0,,,,
1a6a763254b1844cb3f951e724d58a0fd29f62b5,0,0,0,0,,,,
e899693aa4712fbe53c5c3946ed3da5fad0ea617,0,0,5,5,,,,
7462033cc5ccce22e6cc5e8b7e5f5d29c0facffb,0,0,0,0,,,,
aaaf60aeab64c4e9189dae6925a89e0b367e3dcf,652,40.75,407,25.4375,,,,
839997adfa6ecf6209dbde94ec831d1c3a203de4,3,1.5,3,1.5,,,,
d21f28956e494baae311dc6d8f9dfbd4448965b5,1,1,29,29,,,,
8b0fd78caa8e257757d3eb84732e38cf735b2136,24,24,19,19,,,,
23b11e792cd0bd91afc026b103f55d450cc20fe2,145,36.25,61,15.25,,,,
a2b95242be5e71991a82f10ec94956ccbc4d5e60,0,0,0,0,,,,
b7ca6a81dbf6a2b96c8f04b856372050618e60c0,0,0,6,3,,,,
92b2275c3d4bea4091057b9994d502dbdb64d28b,18,9,98,49,,,,
4893a5422e2978f4b9a0e7785af1696e3438ac22,1,0.5,8,4,,,,
1022c3ce9d445fd482a62309b9a6c52495c04a92,1,0.5,53,26.5,,,,
6300caf01fd79df48c516dd3882028a26b5fe4b4,1,1,40,40,,,,
5211f45d58f58e99395a71f0c17e797a854093d6,4,4,38,38,,,,
170469ef84fd7ce7805ff174aed5b3447fa8e7a2,0,0,21,10.5,,,,
278e9cb65d5e7a337c4747317c84b2da776a5a16,0,0,0,0,,,,
bae1613c4c3d8c38b90ed2ba5c1b149e1bc87987,16,3.2,184,36.8,,,,
4830bcc9626ba285257aa170922360b6207b4261,174,174,11,11,,,,
9e893f68104689b057bffeb57e892163e2561b20,0,0,0,0,,,,
78f9f4b4970e6f4155b7cf2e88c6ac540dec47bc,1,1,24,24,,,,
394e45199fa1aa45036dd787c5052ef7bcd98c52,0,0,6,2,,,,
8b54cfff829490cf2e3e34051c3c1ccb02cc093a,1,1,23,23,,,,
d823646db3e9f72569717dc656e5b2e4d3ce7709,4774,227.3333333,205,9.761904762,,,,
388745ecc84ed2723150ea46ce6e5257bb0ea15f,0,0,0,0,,,,
ddc093b90e26b2f5291ee70f9d752607429cd81a,20,4,64,12.8,,,,
88a47439d127fa31280542373f08fcb019331222,0,0,0,0,,,,
05f5f194f597723cfa67db04f31814cb5ccabd0c,4,1.333333333,69,23,,,,
04325bdd26810cd9067ad4b0b9e458b06ce2a3db,5,2.5,7,3.5,,,,
0bfa3569e2e0f37f86be7fbae9408fd410f4461e,0,0,0,0,,,,
f2df9cef75bb035cacf341871406c40e39d21495,6,6,24,24,,,,
e444dcf5b15e03b75041eda09eb730163363dfe7,4,4,17,17,,,,
06abf7934b4491f36d9542c024d031d27378b423,0,0,30,30,,,,
12b68ed072f290c2c148a3241d25107ffa34102a,0,0,0,0,,,,
600eee0481b068493212aff2dd51fad882de62e2,0,0,0,0,,,,
9e64fc9e1cebf1e11694c4f536881128f5aee288,1,1,36,36,,,,
d88b335d08bdf67edd21310f8202a3e62cbde085,1,0.1,15,1.5,,,,
de098e21d1f0c533fcace11368d5c76217eb0f56,1,1,16,16,,,,
cc08fc7bfd1a5cf2da52d49b8b4989b33d3597cc,0,0,0,0,,,,
f893d9ec41578c0981507dccc41d1ee2a11f6bae,31,15.5,42,21,,,,
d1ad5d6b46225725b97e425cdc31675d29676e5d,0,0,20,20,,,,
62533768c8babff37ba20a86f2c5602ed2c24085,18,9,42,21,,,,
292350f70d56e02005dc3fbad9e50147bd13c5cc,9,9,67,67,,,,
4185fc4d8582998661e7380f53458f1a356bcbc5,0,0,20,20,,,,
04770e5824cbde365e935b47bd287a9a81fff6f9,24,6,93,23.25,,,,
dd119e14d0b53491d6b1578f913ad3edfe35c9a5,32,16,16,8,,,,
8ddf76989c80896d4cd1e759bbd2594609eebf6d,56,56,11,11,,,,
408fa1e2b9c4c9310279388285342cb25ccbda17,0,0,0,0,,,,
5efb3c27079a17b023ca4f1c9babfee00949c876,2,0.333333333,5,0.833333333,,,,
9f3f4551511b63a3f230a8d71718d0d5fa352a28,9,9,65,65,,,,
d3fdc132fe67806fe4a5ab73c43effa281c6d8a2,1440,38.91891892,474,12.81081081,,,,
a6505007295c7363ef1b0ee4aa81d15a2b470a7e,190,190,67,67,,,,
19c70982517e76d89bb3da931e1390a6386603da,118,29.5,7,1.75,,,,
f42bd772f8110dba13d209d81d8eed0077772185,603,75.375,337,42.125,,,,
d00017b8421fe5e16a41842a7aef4deca362fb90,0,0,2,2,,,,
0731dbcd19e4a6978f50bb6f104df49b81f5e649,451,451,10,10,,,,
4f8f0f16d0221b1ac401200f53e3287700133a42,72,12,35,5.833333333,,,,
23fd348631cdec03736b5cd8bad2d877dddad38f,5,2.5,55,27.5,,,,
3f74aea9bb67bcd2ec463792ee111402f10825d5,0,0,9,4.5,,,,
ea3f8ff6d0d1551a44b0c1a892470d9d48ebb858,0,0,0,0,,,,
3260dfc0be3e41cec4a444b9b5841ac468332d50,22,7.333333333,96,32,,,,
0d57da067b47eac51ea725d267069d6e616cf586,65,4.0625,69,4.3125,,,,
3517949390f349e034f8c57942af59a1f2c8c64f,30,1.875,108,6.75,,,,
eb921e6edc3906ac90e8155f063b6c71df6386be,0,0,0,0,,,,
0db3d6a247faf4d9761b9fc9019266b80bec4956,0,0,0,0,,,,
345907344d228d95848d8c646aaeb051b9228d3b,0,0,0,0,,,,
6210b2018ac917325a9c53d311ed53810909373e,1,1,22,22,,,,
b584b6c478bae641ce6fbab25560bfb4ce831e5c,8,4,3,1.5,,,,
4970fa366bcb228c4e52f3cd007220ef24d2c34b,7,3.5,15,7.5,,,,
223f5c0273452b1ccd48b6f1057598f507a1b2b9,0,0,0,0,,,,
bf58826a1a7a8ded55a69537ee1a87a4a0554edc,0,0,0,0,,,,
00d5e3c917826540ad804c25b9e209fa6e4ec195,7,3.5,7,3.5,,,,
b03f5fd47631d234d140b5a792eff80286c91e92,6,6,7,7,,,,
8481369f3d80d33aa9504e762c8a1cb28769e9be,1,0.071428571,63,4.5,,,,
5fb239e8a3117341fa1b0fe4749dbe14e51c2028,0,0,3,1.5,,,,
7386ab17df94e58efeb2f2fba91b9f816834c077,22,4.4,49,9.8,,,,
b2ae34d9b5bf017876444fa90c4d6461bfdb4fc4,89,14.83333333,166,27.66666667,,,,
ed5e75cf5bb63ce6a7cf23242715b6716c5685e3,3,3,18,18,,,,
4e4fd63371ac0744c999cba3065d21a54642820d,0,0,9,1.285714286,,,,
c065ac562af6b13d6e103b0378c44e39a6c715aa,2,2,10,10,,,,
4de3c5db238f45404feb6c6ce60810a3e11eae84,124,5.166666667,532,22.16666667,,,,
ecfbb4e441ec7870c96de664189c373f3e527e72,0,0,3,3,,,,
98bd270fb766373fce4be9d6f2a98bda50343636,1,1,25,25,,,,
9babaac16da14657ccf8629419328bf05c866eed,49,49,97,97,,,,
8fb497d1f49d382cd0a26e396bc17d1edd615fb4,0,0,25,25,,,,
2fbb69a09361bf1ecf517516f76405c3be494d6d,6,1.5,31,7.75,,,,
34198cedbed52d5eb1aa4612b0a162c8a8a9b63a,0,0,0,0,,,,
c207724c9bb8e205e756086950063cc91656e401,3,1.5,31,15.5,,,,
fdedb49b76b8f9ad69611fbfea6b8371ae1ec3a1,1,1,26,26,,,,
c92ece451872942c81592d33be495baa96afc416,1,1,22,22,,,,
49a3c87175b0b9261c8c715315f3913b410f248d,20,10,51,25.5,,,,
af5f17e2147b98b1978d68dbca25a1117a14563b,0,0,16,1.777777778,,,,
0776746d47c9b0d575b6190b1882c571a76ee086,0,0,0,0,,,,
afe66eb9b4a9d4352409d8342495e2e6713bfb9f,23,23,20,20,,,,
0fdd1155e11415b5c085be432f27ef2ead25e4d2,0,0,1,0.5,,,,
3976339ca9b12c7eddbc69ed3a31f85ce845ba63,2,2,20,20,,,,
03a666760c7abc2d7272e8080c17628b81d0858d,702,234,46,15.33333333,,,,
a48e9af146ee1d7571934994065e7164fd323f18,252,84,27,9,,,,
73969155416d8bcf9236b87d8d48ba8abf5b09e5,1,1,39,39,,,,
4ab691ad65967be01e4d4eb90c2b044e0307fa77,0,0,1,1,,,,
25c6908c80217ab7cae46e971ec5b04e3fab361e,0,0,0,0,,,,
a30074bab8446640d41060637b99394136bea7d7,27,13.5,45,22.5,,,,
2ba9a2584f90bf2849182143d90c988ddb937c3a,0,0,0,0,,,,
e3c59443c6f45a1e358870f22b8fd7e76bf7abb0,0,0,56,56,,,,
de3d449dcff4ee00fea72b3697055f5459fb13ec,8,4,79,39.5,,,,
5fcee880975c0ee9e373b097209882fbd30add0b,7,7,9,9,,,,
12520e83009fb8bd694d9768801875558bcc6321,0,0,10,5,,,,
5c2a8899e135c29895d1f6237b494b9833d3a857,2,1,19,9.5,,,,
126eaa7cddbf27d73d14394dfd8b0776376a6460,0,0,0,0,,,,
45ecea6a87700e2990e64cad183e6da8145d0a4f,157,78.5,4,2,,,,
afaa6e42f090d495df85ff5349265da71409a88e,11,11,6,6,,,,
750147f5c9ab892f1892fe33718fc4c402f2f73c,1,1,17,17,,,,
8683ee14ccca0c51d126ba6f978d752097f992ab,3,1.5,24,12,,,,
5a1cd3dcfaf37701a0a61cfe1a10dcec4c8bfefc,48,24,41,20.5,,,,
5ddc5df3501675fc4cd2a6994b46b00969b7c02c,0,0,18,4.5,,,,
22c2d13406394077792c106ce1b60b3203aaf392,64,32,43,21.5,,,,
26b6cce44bc4fb81b09420bdaf56fc6036d1eece,17,5.666666667,6,2,,,,
3a8d7b0b9a4db91415b7bda2582a59a76b3754dc,587,97.83333333,167,27.83333333,,,,
1ce050cd5df226a70b5005fe891772261cec5703,3,3,52,52,,,,
5e61bbe586519c3d9bc636153d32e810da4e59a3,700,14,622,12.44,,,,
0defa2782ff94420da546ff36502cfea7fd64511,0,0,39,13,,,,
d308797d0093c686493e616fa2f435f9119a8fbf,12,2,104,17.33333333,,,,
2e2133247677fbdf81741badf523a00612826a37,99,99,49,49,,,,
9a0b7348b3548c5062db28129b11a8f1abbd7540,0,0,18,6,,,,
b94eba6899e4162ce2b5a98b5603289e8ec2f66e,0,0,0,0,,,,
3bc4afc223bcd56245797a0bd3628f02a992301c,606,151.5,3,0.75,,,,
ca645afdc4f51a4002d715ae02c4c38520257774,4,2,39,19.5,,,,
42afaa992a24d8f423f24f279b5514cf914a3da0,0,0,0,0,,,,
104f8671ff018f5191a6f7e6d7f147f6449ee3a4,444,222,46,23,,,,
595deca5c909d99a8cd157b9fb6c82c64b1db1f5,2,1,4,2,,,,
81b559631a4f3ece66196965d034684d506af70d,0,0,0,0,,,,
0fc1e852aef7d97f41d32fd575d7ee3b94c11f80,0,0,0,0,,,,
3840ce839fb339c685371ba834736a87fe097a9b,5,5,27,27,,,,
4f072e2d3d7e429359ff15a615d02712bff7ee51,0,0,23,11.5,,,,
7203e88084a313fb6e7a96b9080f965e3ffcd89f,14,14,62,62,,,,
79f0a29abf3b2947da7848c8501061fdf7e91b76,0,0,0,0,,,,
24466d354219048b808393a094fcf80ae5c99e39,1,1,58,58,,,,
8fce4e97ba8479a24bff167ce72ed43223076905,14,7,79,39.5,,,,
7e2afb9168b3f07dd3a0d97cc7d7572bd5b6e67b,214,107,17,8.5,,,,
b72aa1cad30a44b1c680711c9b6e66f1d726bb5f,1,1,30,30,,,,
a1c9f565521f971adbb1e6aad6b82d194f1a1905,0,0,0,0,,,,
62fc26df0d0a373daf0333942305238c127da982,0,0,41,41,,,,
e1ca68077a99c5f8dc4a1c8a337b738a5bf6d5dc,22,5.5,45,11.25,,,,
6deebc817080f9eb86d5d6fbe50444678eed4dfe,5,5,24,24,,,,
62620a4d6a65e0935c5f8ed71109bea6e8e85500,76,76,2,2,,,,
e4682cc88000b52e67380b227cc42726c869afe2,1,1,7,7,,,,
76371c4d560c5a13f54f1ed9078fb68a393aa1bd,5,5,31,31,,,,
0d9489e7aa01641d6b76e1b8b769ccdcb3bb81a0,74,74,45,45,,,,
f7bd8652caab2f53ced739ce90c640924d4962dc,1,1,1,1,,,,
fc6ba401d204c67b707ba8b8bd74c9e958454866,1537,1537,15,15,,,,
3536823c7f967b164f64a6bcfa64e4c5e3b8eb01,4,4,7,7,,,,
634f82f1f1fda7983abf70b58e43c580b1f01df0,20,1.538461538,43,3.307692308,,,,
