Commit_Hash,Bug,Filecount,Editcount,MultilineCommentscount,Inwards_sum,Inwards_avg,Outwards_sum,Outwards_avg,,,,
1caa51ea68ba9844ed6e48b3714b742c9096c0af,1,16,728,52,339,21.1875,268,16.75,,,,
1cb4fec1c95f03548ac3a5e9b1b47b3e4012109d,0,4,75,0,0,0,0,0,,,,
1cbd33524afe7fa445aac910851b2861a9ec6ffc,0,1,3,0,0,0,14,14,,,,
1cbf6c3c00c03c5acd86bcc6dddfc9822b19120f,1,2,339,46,1,0.5,17,8.5,,,,
1cc76b5f715a48498e4b7ca368494a0ec79f9bfa,0,4,9,0,19,4.75,17,4.25,,,,
1ccc0e2f132d80cdfc480a601d9c2b3c5184bff7,0,8,312,89,17,2.125,24,3,,,,
1cd050e767c4dd5e9a6664911f4f8e408f437f41,0,3,73,0,7,2.333333333,8,2.666666667,,,,
1cd362630655798e5ff4c058b3f44862ae61c801,0,5,42,9,37,7.4,63,12.6,,,,
1cd59abef5e9947fa8a98932d71a6b3aeae88ae5,0,2,12,0,0,0,49,24.5,,,,
1cd7ba8a2b32bce49e3e8b9468fe69c398337b1e,0,7,10,0,13,1.857142857,36,5.142857143,,,,
1cf475d7a135c1078cf7df11c261618af501dc37,1,12,1152,94,21,1.75,57,4.75,,,,
1cf78d34830b684a311f0c78d98b2eb189fc4a5c,0,4,49,0,9,2.25,44,11,,,,
1cfb025d73d3d347e6f6465fcb249c41aef90572,0,5,13,0,9,1.8,30,6,,,,
1d00dfcfbb9bdeff358503fefefc7e6e7b4903eb,1,6,308,20,24,4,111,18.5,,,,
1d030abae59a427d2f4d78e810f503982e42e0c3,0,1,12,0,0,0,8,8,,,,
1d0362929d2bbb39a5665b0d0ce9972ca66c643b,0,4,32,0,13,3.25,65,16.25,,,,
1d0402cf65458c941639f01334a996c11e592018,0,1,5,0,3,3,10,10,,,,
1d07c12ecad0ace2caae7baecd9f0f669b62cc35,0,2,12,0,12,6,9,4.5,,,,
1d13103a77e81774710b716234132bcb74530fb8,0,1,2,0,0,0,0,0,,,,
1d19457ecc7a6009102380f1c97d85e0c02e74c3,0,3,14,0,0,0,15,5,,,,
1d206cc309a3fb51c50c77ab31b886b890f0bd1f,0,3,77,0,3,1,22,7.333333333,,,,
1d2356c8642f61bfa05226110a18cafcef55c6f0,0,2,21,16,5,2.5,13,6.5,,,,
1d25f99f401c65ce63e68d03815fb69b3a852de6,0,2,14,0,3,1.5,5,2.5,,,,
1d2e29063f359a8187fbcc39d4d00ce203c6193c,0,4,52,15,8,2,13,3.25,,,,
1d3662934062e21b2fe360505e8e5998d54f4c60,0,1,0,0,0,0,1,1,,,,
1d44bc5d7ac4adb1ad8a3aaabf0c27c593ec07e1,0,2,76,0,5,2.5,30,15,,,,
1d4e35be694884a0ea8e586ffb2d06ecd6c48685,0,8,879,38,113,14.125,46,5.75,,,,
1d50124d9d4465a42beb2ca37cde390d088c8c78,0,1,2,0,2,2,6,6,,,,
1d503937e841da27f5e3441775b2d208e44f5e75,0,3,10,0,5,1.666666667,29,9.666666667,,,,
1d5154ed0d907f2164f483583b8f15989a9eddc7,0,7,192,8,8,1.142857143,54,7.714285714,,,,
1d551dc96658ade41c8e9fabc6d9b41a28d5ed15,0,1,8,0,4,4,33,33,,,,
1d6215bd8f7b15d3ecdf0121820a3f3f180980e7,0,6,28,2,5,0.833333333,45,7.5,,,,
1d6235cc3fb3c7806c2c4671f1c5b03022136008,1,11,885,87,10,0.909090909,57,5.181818182,,,,
1d625e27dfc7e27ad7ba54bb3b3247c7da1f306c,0,1,2,0,126,126,6,6,,,,
1d62871fdd980ada24258d9694b50c5125280801,1,17,1017,10,140,8.235294118,210,12.35294118,,,,
1d769b0c37f24028bceae568ca66bb0426b28b69,1,1,2,0,0,0,5,5,,,,
1d7b4f1e5eb3d6e00eeaa927c67c765f726b9d77,0,3,29,0,5,1.666666667,39,13,,,,
1d8a02f25c8e439e7ce1c45638e9401ea2e8be26,0,3,15,0,72,24,10,3.333333333,,,,
1d91a4dc2b74d224ea12947d672aa66a576d9d9a,0,4,19,0,9,2.25,32,8,,,,
1d9213bed4c930ba2d0f75e9e0e17944b09b96a7,0,2,168,0,0,0,17,8.5,,,,
1d94d55775b78a5d37658bb641c225bc49510620,0,1,11,0,0,0,0,0,,,,
1d959200826a54b9f3e0e662a33d5f8386998ac9,1,3,575,56,1,0.333333333,15,5,,,,
1d9813765d9d8b159bff73e4117806fa5b1e43be,0,55,5033,180,51,0.927272727,199,3.618181818,,,,
1d9927dacfc2d11e65f3392d8db465613b3843da,1,1,7,0,0,0,9,9,,,,
1da1990b0c66cd3da09fca1a3727dbbd24a9cbb1,0,2,10,0,3,1.5,6,3,,,,
1da4b87b724f7c2991bd3a502066000658c11f55,0,3,37,0,4,1.333333333,27,9,,,,
1da76999110f80d058e0647fea05ee429a3a891d,0,4,130,0,4,1,27,6.75,,,,
1dabc0629e642aab6076fc0ca4e7f9698341a797,1,1,17,0,10,10,7,7,,,,
1dacde8133dbb631a543fbeaab979c4306d9c856,0,4,190,6,14,3.5,20,5,,,,
1daf927c9df046c17a8c3f07350f60cf488a4215,1,2,22,0,19,9.5,53,26.5,,,,
1db4b13d86d748d9619ea9ce37bb4663285468b5,0,6,26,0,35,5.833333333,76,12.66666667,,,,
1dba0cdc332e54162dc1d880e80deca968dbff4e,0,4,43,3,50,12.5,38,9.5,,,,
1dbf086aa9b7ecb6c757ab3124b5d9e0c953de79,0,1,1,0,28,28,1,1,,,,
1dc5dd9208d0b90f633e32a81979a7709f846aea,0,2,66,2,1,0.5,4,2,,,,
1dcf149bb3567f84c87c7eb2d6cf539a3b713727,0,2,56,0,1,0.5,18,9,,,,
1dd0bdc06dedf0f577d220f4c1a1f9f43f04a0fe,1,2,15,0,3,1.5,42,21,,,,
1dd7766dcadcd52ee0e9cd6c6e44362368167611,0,2,34,55,1,0.5,8,4,,,,
1ddb1bc515749c5033687b926049f67d66a4ffb1,1,9,107,2,59,6.555555556,114,12.66666667,,,,
1ddee034ac367839495c52fd8adec384693511b9,0,1,11,0,3,3,6,6,,,,
1de51ef1a3b423967d6e2de8b71fd2a811e644a5,0,4,38,0,182,45.5,56,14,,,,
1df14918988ba45fc95b6925a617238af398cc50,0,2,23,0,6,3,78,39,,,,
1df6ec71036380be548d209cd658687d25541f6b,0,1,6,0,0,0,7,7,,,,
1df9b26b51ff3a153b93d79e25bef454e08a8e38,0,2,2,0,4,2,43,21.5,,,,
1dfdfcef3c3c222f6266132c51db5464dd6ddf8d,0,3,77,1,6,2,36,12,,,,
1dff30492f0ce1df3ef01ccc21353248a7207709,0,1,1,0,2,2,15,15,,,,
1e0bddb59fd993bf001e6f0989203f1bca7c6323,0,4,78,0,23,5.75,45,11.25,,,,
1e0ea5217a93fadb915c3dcdf4c260738bed70ac,0,29,100,0,92,3.172413793,374,12.89655172,,,,
1e117ab425c27805f78b976311728f05782fd5bf,0,1,29,8,0,0,10,10,,,,
1e166f3efd72459fabe83e2141461329c67c811a,0,4,18,76,9,0.9,84,8.4,,,,
1e1a4540f8faba0794dafd7dc63e350b854af7bb,0,0,0,2,0,0,4,4,,,,
1e1bcfd505c2096537bb8c24f3cc98656a92032d,0,2,54,3,4,2,40,20,,,,
1e2b7fbf73a9d6b9088396cd41091911d35279ef,0,3,28,0,13,4.333333333,59,19.66666667,,,,
1e2c92f3f20b2742887edde11aaf2a062566c16f,0,4,110,2,12,3,95,23.75,,,,
1e318af4d51b453558f3d37b3572c1565353f19f,0,15,798,23,25,1.666666667,29,1.933333333,,,,
1e3ad44784bed7cbd8a8f367d633cc1d7c1d4172,0,8,811,61,15,1.875,48,6,,,,
1e40cf967f671392d79f5368ad277a6a373d7040,1,5,589,0,54,10.8,53,10.6,,,,
1e4407920496d5d4b1e99eb4b95e84a133c60047,0,1,11,3,0,0,0,0,,,,
1e493292d5a6e5c4cf8d1319f854deb7d14b573b,0,1,2,0,0,0,8,8,,,,
1e49c857db2995f4d70c3eff51b4273441b6eb00,0,7,360,348,6,0.857142857,46,6.571428571,,,,
1e4be06cb21277c9be2687678e432b3033b7b718,0,28,1113,266,61,2.178571429,106,3.785714286,,,,
1e4d070a5b638de58c87363b18a76171dcd0ce38,1,4,88,2,8,2,25,6.25,,,,
1e4e176d135c56918365714c1b9f4979a5b77afc,0,1,19,0,0,0,12,12,,,,
1e50b993c0cebd3c1d22ca7636cb608686a1f526,0,6,143,9,23,3.833333333,29,4.833333333,,,,
1e551c06bc549b43daa8aa19282c68614ef86c97,0,1,5,0,0,0,0,0,,,,
1e5a61065a2c1f32777eb774d642de13ef54880d,0,2,200,21,1,0.5,4,2,,,,
1e611fa1ae4f4185c50c114a5b41f5581b9358b6,0,3,121,5,8,2.666666667,31,10.33333333,,,,
1e63eec6cbd89d5ee016b1852d82db29977dc032,0,2,157,53,1,0.5,5,2.5,,,,
1e6560ac69efb278c291817dbd76bc2c5919d2d6,0,2,5,0,0,0,2,1,,,,
1e67dea4400b7a571ceea1c179db6c3e5b314d2e,0,1,123,0,0,0,9,9,,,,
1e6973aee7137653c62dcef970b1e2527b50517d,1,2,251,7,0,0,18,9,,,,
1e6e6d5968da8b9dce294060b3934699d2ddc04b,0,7,200,92,3,0.428571429,26,3.714285714,,,,
1e73e64e7407294dc68af9c09323e2b396335c4a,0,3,40,0,1,0.333333333,39,13,,,,
1e7769cf5587c1ce92f206b39fe646975b19fc95,0,2,11,6,8,4,6,3,,,,
1e7a135f453d2404335191abcdf8b6cc32a04ab8,0,3,16,1,5,1.666666667,25,8.333333333,,,,
1e8de59d250eb8374f977e8008386abe9e7ea3db,1,2,37,3,9,4.5,82,41,,,,
1e8f2f15e97b2ab2afd4e92d6b959791c8db10d2,0,3,28,0,12,4,74,24.66666667,,,,
1e90b6107642a9cddf3eb9ce34c4407e0e1a8ba8,0,7,389,57,2,0.285714286,10,1.428571429,,,,
1e90eb66ae999201a0b3d2e7409734c3e2f452d7,1,3,65,10,17,5.666666667,42,14,,,,
1e98e108c057914a1e8b2ee2295c80db410b5ffa,0,2,53,0,0,0,15,7.5,,,,
1e9bc679b4f3e4c760f11d0e2fb2385134cc6072,0,7,388,0,71,10.14285714,42,6,,,,
1ea02dbcf5ae3e822378a580ac1e54467f664be7,0,5,52,0,45,9,61,12.2,,,,
1ea366be7021da05c332cf0035a531924ba3f6b3,0,25,842,0,0,0,38,1.52,,,,
1ea445c377d25970cb73f5f35004e02c5e066ca4,0,2,8,0,0,0,0,0,,,,
1ea9588c4df4ec5d36c2d56c66204138d6b68361,0,5,90,10,21,4.2,11,2.2,,,,
1ea998649058f78f63a167dd697cf5f6732596ff,0,4,19,8,24,6,17,4.25,,,,
1eab1e9aefe6da83204b3705b01433add113ec06,0,2,49,2,12,6,34,17,,,,
1eb8fa563d13e46f0a7011143f65e371ae091684,1,4,266,0,7,1.75,89,22.25,,,,
1eba47cff9cce4e040203b2af8ad70776bf79d12,0,3,53,1,0,0,7,2.333333333,,,,
1ebd98e3d20a35fc543800677cfe5e006a2f8cab,0,1,9,1,3,3,6,6,,,,
1ebe0aa606a49202220d584ba790d90bcc63dc2c,0,1,4,0,0,0,21,21,,,,
1ebf522fbe21387a33add48c3df92aa834fa5b46,0,1,2,0,2,2,5,5,,,,
1ec856db22c798bffbf0f7d5def0e880a8fc9842,0,3,85,0,9,3,32,10.66666667,,,,
1ecf2c5b77d21015bbb4cc9edf7abf96355bb8e3,0,1,4,0,3,3,11,11,,,,
1ecf5ebba1d1e394906fed587211e58263be864e,0,112,0,0,228,2.035714286,355,3.169642857,,,,
1ed00ab0e91869202d185f412f5d6d9aba9b8b18,1,4,28,5,24,6,54,13.5,,,,
1efa961e18935122e11cee5e81fee678aad60519,0,2,14,0,1,0.5,2,1,,,,
1efe31219a7f83e13477a43e90ba8ac86693bcc9,0,1,2,0,129,129,6,6,,,,
1f0058e61e9094cdf9484e982b7f662660bed87e,0,1,3,0,106,106,2,2,,,,
1f0798f4fbab62661a5560697b541fcaad7f8232,0,3,16,8,50,16.66666667,7,2.333333333,,,,
1f0c4ba67aced9a7ad857cddc0602b243bf38a10,0,2,24,13,8,4,5,2.5,,,,
1f15a3fe938085612d178253b5121a03dfbade73,1,4,262,17,5,1.25,30,7.5,,,,
1f2144893df2fb79238ea22d84b9b5ee47f15ac0,0,2,8,0,1,0.5,29,14.5,,,,
1f28b6ca7efb9bed12052c10af71e57773693970,0,2,6,0,6,3,6,3,,,,
1f349440f9f1dae44e765eb90c5c285fc71f1a54,0,2,20,0,9,4.5,73,36.5,,,,
1f364d38adfbce6ab462dc39484d376ff832aac2,0,1,127,0,0,0,2,2,,,,
1f373428c318248e36783f926cec367306dbc707,1,1,49,5,0,0,3,3,,,,
1f405a2b121eaedb91b9a9c89cc820cd3aa1a615,0,1,30,0,2,2,2,2,,,,
1f43ee050b94d368182d1d6e0340416ea1436e76,0,3,60,0,9,3,9,3,,,,
1f4e8a3ccfc4db56823ae756b707b94e19236233,0,1,18,4,36,36,5,5,,,,
1f50d1a296018eabfdbf57ead20ec3ba1051e086,0,3,0,0,0,0,26,8.666666667,,,,
1f538810fdd4f58762dfe50699996ea7b4776683,0,1,82,0,0,0,16,16,,,,
1f57ab61d4f4835f5946a4c809832a9cf2c87444,0,1,4,0,1,1,7,7,,,,
1f60076dd882f7bbc59a835577106c31366b5153,0,1,3,0,3,3,16,16,,,,
1f6381a73f5c99f1f731d6c4f9defb91bd2d042d,0,8,32,0,72,9,82,10.25,,,,
1f647318e32c8c43b4b4298f8f86c867cc76079b,0,1,6,0,4,4,49,49,,,,
1f6595acc01c6dfda899886388b4309f3d8c855b,0,1,19,0,0,0,0,0,,,,
1f672431f998ded2277d37261fc567b10a5d7757,0,1,6,0,6,6,12,12,,,,
1f67eb7403e6000840c44ec702c406f177ea1942,0,11,679,105,215,19.54545455,66,6,,,,
1f68b21de8b8a3366eb08fe1fa74ae7db2ac72b4,0,3,68,31,11,3.666666667,26,8.666666667,,,,
1f6a61967e4274123fe06e8c873eae26d5c85d8d,1,9,96,9,23,2.555555556,141,15.66666667,,,,
1f716e3effe1ad6eeb042a11f06a5c89498a34b8,0,2,24,9,24,12,17,8.5,,,,
1f72931d5b6a805df539d58036a5b3dc0437b597,1,3,52,0,10,3.333333333,24,8,,,,
1f7d2a60d658935391fbab6cee6d3f37c8f8788e,0,1,112,0,0,0,8,8,,,,
1f82e30db8e628e956190ea76f71c8a6f4803e24,0,2,119,48,3,1.5,18,9,,,,
1f93e63b6e371c3f03e228df87c6534cbc91ee5b,0,2,30,0,5,2.5,5,2.5,,,,
1f965cac884165ce11c7c81bfdb982e7735e11e9,1,1,22,0,30,30,5,5,,,,
1f96a67661109eb8aa69b7c693b1c483f241b561,0,2,166,26,0,0,2,1,,,,
1f97e47920939058eeb5059b67013fe5a70ec6fd,0,4,110,0,2,0.5,24,6,,,,
1f98e28a80077760394201f79de04a0924b9ad3f,0,3,73,0,8,2.666666667,36,12,,,,
1f994f2589411e80852650025a5a8e6cb0dc8c85,0,7,50,0,15,2.142857143,55,7.857142857,,,,
1f9b4e77d93b165a0aeeaae0de610389debd5198,0,2,19,0,2,1,39,19.5,,,,
1fa3101fceab27c8ac70c091bac0d9e7bcc184b4,1,5,261,12,46,9.2,158,31.6,,,,
1fa8442a525a49d4cf63a8f2b3fab00f2e6405ae,0,1,2,0,4,4,4,4,,,,
1fb0709d2f581c5cbe215fb95ff2712ccd5cd622,0,1,28,0,0,0,7,7,,,,
1fb1b058211f08c0b993372e734ed62cd9267193,0,1,2,0,0,0,0,0,,,,
1fbf09814481229e722873474d0be56bb7d53803,0,1,38,3,0,0,3,3,,,,
1fc2742314a7ebfef52598538ec34fab36ae8866,0,1,2,0,69,69,0,0,,,,
1fc3f557427385ca6759e2bdc3e7639d2af95286,1,31,1251,1768,24,0.774193548,53,1.709677419,,,,
1fc557561b711f6edb06cf28edb0f90900e2c21e,0,7,232,1,5,0.714285714,19,2.714285714,,,,
1fc9eafab43accc127044351106983e2cb215520,0,1,4,0,6,6,5,5,,,,
1fcebf22a6541d0179251d850a98f657ca4482be,0,1,6,0,0,0,0,0,,,,
1fdc4afa157887d45e2f326d7373a5b1e8ee7aeb,0,91,515,0,336,3.692307692,1345,14.78021978,,,,
1fde5a4fbc73a31453f0fe288a0b4a929d7f3026,1,3,69,0,2,0.666666667,24,8,,,,
1fe09926c8c1523d83aa834d2b143d266fde14ad,0,2,12,0,0,0,13,6.5,,,,
1fefa254616df68fb13913c9a9272405d82b0efb,0,2,15,7,0,0,4,2,,,,
1ff23b66defee0f010442a68ec47904cc4ee890c,0,1,30,0,7,7,0,0,,,,
1ff3afc67f97ff28c6ca1c3884a90b97ee1cf9dd,0,2,96,0,4,2,20,10,,,,
200f9d53be496dcb331d24f721cb63f66f653bbd,0,4,20,0,35,8.75,75,18.75,,,,
2014300886215452e5753529c68712d075cba57d,1,2,7,0,4,2,18,9,,,,
201890c17e0f29d1ec8e5040206ecd1be09e22f7,0,1,4,0,2,2,11,11,,,,
201a71aa2a1a77bd333e0601c3d356fb1cbdd4ff,0,1,2,0,15,15,16,16,,,,
201ce414698953e17ae7cc2ae0c8db3906656e26,0,6,69,0,17,2.833333333,75,12.5,,,,
2020fba6731634319a0d541168fbf45138825357,0,1,8,0,8,8,4,4,,,,
202415829afcbcb48827e15db725050d19eb1b84,0,2,49,4,39,19.5,31,15.5,,,,
202439f4096336f2b7402411c8b33a401e87af74,0,2,77,0,5,2.5,6,3,,,,
2027fac86b61554e3d7d58f6e39f1b6c27bfe426,0,4,40,1,9,2.25,21,5.25,,,,
202fe60b646429aabeb2ef8b1430a1ba9b356061,1,2,13,0,23,11.5,9,4.5,,,,
20314e0ba06588d3ac7855d1b4ae7f3c75cab1a1,0,2,69,1,23,11.5,8,4,,,,
2033aef54f3c43ba73847e34e1fdc6490fd6f851,0,8,104,4,16,2,58,7.25,,,,
20346926533a6ef6f4cd1ddf4e4123ecefbabc72,0,27,69,0,0,0,222,8.222222222,,,,
20384f1f84a564f6f36c93777d613c8ec2c685b3,0,1,2,0,3,3,1,1,,,,
203e8bf9daf35319d56612de9c8b75d36fcfafd4,0,2,41,0,1,0.5,8,4,,,,
203fe3fa07c3478cde257bebc109cf2efbd49681,1,3,143,0,19,6.333333333,57,19,,,,
2043c8d357f604980db96f2828b4ed2f816c421a,1,5,26,0,3,0.6,33,6.6,,,,
20466d80fa9adbe0cc6f90c075577feaefe417db,0,2,212,0,29,14.5,30,15,,,,
20474c8583ed2bc58bc11304c6bbcc7538195a21,0,6,191,5,9,1.5,33,5.5,,,,
204a42c76fe1d5af0a0036da436871aa2e442060,0,4,57,0,0,0,5,1.25,,,,
204c11a893fb4a4c7c549b98f489eedaac0279dd,0,4,35,6,144,36,133,33.25,,,,
204d3ebec8522cfd01f260720c56e3cd879948cf,0,1,19,0,1,1,11,11,,,,
20560ecf9557f24b89abe669efb9cea0a876ca13,0,1,5,0,0,0,3,3,,,,
2057e9eac611a0ac751b90c5c626bf34a46f91d2,0,2,34,0,10,5,39,19.5,,,,
205bda2cb52cb1c84e3f8b695a3df4d56b181143,0,1,2,0,0,0,8,8,,,,
206e7a34c63d17198ffbc0fa929f00e18c29fb11,0,3,15,0,0,0,0,0,,,,
207a7825fbcc69c4c3d4bfefd8e9c33978162ed9,1,21,220,0,0,0,152,7.238095238,,,,
20811e9298e11d99f9d4b5f48abad32d8736ccdc,0,9,102,0,28,3.111111111,87,9.666666667,,,,
20854e8aff36de6467a18827bd26adf86d75c30a,0,1,19,0,6,6,8,8,,,,
20894c305c129e0fc7f8f21cdc339eb301024361,0,9,18,0,17,1.888888889,172,19.11111111,,,,
208b8e85a80e46ddb49dc2035cb292570a20c7db,0,3,99,6,14,4.666666667,6,2,,,,
208c635a7d064fafc14dab97172c98cd5d8e6fc6,0,1,5,0,6,6,4,4,,,,
209549680dd3dcb78b6f6016b37867410cdc17cf,0,1,23,0,6,6,9,9,,,,
20975b5e506ae0b47d8c20b3449c02d187668238,0,1,26,2,0,0,3,3,,,,
209aee309fbf8fd85b549c081d2b632d8e5dfb19,0,1,4,0,1,1,5,5,,,,
209c0e0a0d92199ce44f8c787c2582aa41fb27d7,0,2,20,0,0,0,44,22,,,,
209c5ec418428de631f6f2dc601aa8d246cb1947,0,5,276,7,1,0.2,11,2.2,,,,
20a728a99a1497e95917329b8b7f544593a8ab82,0,2,6,0,0,0,11,5.5,,,,
20a8883d0f5f79e0d307021fb162cca3ac1b0161,0,5,27,0,32,6.4,86,17.2,,,,
20a9083607e561ab5e05898ce5b5c07c1dfca975,0,0,0,2,2,2,9,9,,,,
20b2b82c02bfa0eee8b1f3224592ab0642857391,1,1,271,75,0,0,11,11,,,,
20b489ad79c12738e0ac11e1617dc17cd4f2cbc1,1,2,24,0,1,0.5,6,3,,,,
20b4d895124cee887568ca8723ce0d3ffdc3a05a,0,101,176,0,145,1.435643564,297,2.940594059,,,,
20b52b92d20a36a0ab54ccaa224159117fad90ad,0,1,0,0,1,1,0,0,,,,
20b7c6975872bfa157f760e6fbe15c135cdd36e6,0,10,239,19,15,1.5,41,4.1,,,,
20b97388efcc3540066ca7743c761c1ec899dd2c,0,4,36,0,72,18,57,14.25,,,,
20ba7028fc406509c5f8430f79f7153f359d87af,0,1,2,0,1,1,8,8,,,,
20be559ae3edc63a70c206744a41ee5f65c4a35e,0,2,54,0,1,0.5,27,13.5,,,,
20c2be3e7912e9c58392e11934c8114b63e73670,0,2,62,0,3,1.5,16,8,,,,
20d0cef99376ca622294536485a5987385a717e3,0,4,28,0,21,5.25,72,18,,,,
20d4b00645c18f8e8a4d34549fc8ee4e45459e49,0,2,62,0,1,0.5,9,4.5,,,,
20e517dd2dd550a39c0f842c3e12c34a279d5962,0,1,2,0,17,17,3,3,,,,
20eac6c1df2a0a78d4e29e96607b35930304ca76,1,24,147,0,38,1.583333333,82,3.416666667,,,,
20ee7ee0e7f250a9167aec194383156ea48cf463,0,6,103,2,2,0.333333333,5,0.833333333,,,,
20f0c601fe5bd59c2a2f07a8be428ddca995afc5,0,6,26,0,9,1.5,71,11.83333333,,,,
20f1a991cb949218b9e7d33d08afa6fdbefb298b,0,6,167,0,44,7.333333333,126,21,,,,
20f55e78828dc350e245aeab0a0b675c393b7409,0,1,18,0,4,4,52,52,,,,
20f80687fd55cccfd392fc5ed1c6d996fc38ac34,0,23,169,0,1,0.043478261,317,13.7826087,,,,
20fa2a35c843afe409ad347a40751bb59f9ecf9e,0,1,1,0,0,0,13,13,,,,
20fca1a2d75c2cd813245200c138df6e854b681b,0,2,41,1,24,12,17,8.5,,,,
21045a58497818f76f880fe74b3eb5ab09088cf3,0,3,30,0,0,0,0,0,,,,
2104840483f65c30accf4fd5df27c79052be85cd,0,2,10,0,0,0,19,9.5,,,,
210dc28ed61925f873b3da743e4703fecf1ce1b4,0,2,12,0,2,1,4,2,,,,
2113dfd2e495fd9b4447522c8f0b6433609996b0,0,2,6,0,1,0.5,13,6.5,,,,
2116d1033e1d87e64f2cc80784711467d89cc4aa,0,5,47,19,14,2.8,50,10,,,,
212045e4c87aee81fde82dd4887d321cb511d717,0,1,2,0,3,3,16,16,,,,
21213ee91cdbe5917fb93d4165c74ae6341bfa0b,0,2,10,11,1,0.5,0,0,,,,
21343ab038f308dd0b4817b125efec6d4d51886b,1,2,152,7,1,0.5,7,3.5,,,,
21352eeb0c557b6c71271cdd9b302c6330e34939,0,2,23,0,5,2.5,21,10.5,,,,
2138734b13ea73b3caed8607195b7398e5fc2cab,0,3,14,0,6,2,8,2.666666667,,,,
213f38534818db96dce6cbcaede284510335f7e9,0,3,45,5,7,2.333333333,17,5.666666667,,,,
21438085c8e37bc102d6858511670aec35cc73aa,0,2,9,0,56,28,18,9,,,,
2143f170ed402563bd41ba691ce488180e6344b9,0,1,23,7,2,2,4,4,,,,
2145c24edbb97d5f53ba25260f5c5a4baa1832a9,0,3,50,3,16,5.333333333,7,2.333333333,,,,
21510b1f35c1e3cc9e230ed1ff6af75c118f0d62,0,1,8,0,0,0,14,14,,,,
215b3eb86715a3444bae9a7d3e12ac4b8cb5ae59,0,8,79,3,54,6.75,21,2.625,,,,
21616c2fc995ff5928b2d5e5c6ffc71cdfa763c2,0,1,2,0,57,57,0,0,,,,
216467b3454bca97106463957da88290f8a47fa7,0,1,5,0,0,0,8,8,,,,
216a83da476f2ea1ca3fcc6af3ac7dce6c20db27,0,6,365,18,16,2.666666667,17,2.833333333,,,,
2172e49e8359a62182f58d94d2a9c465a85d9a95,0,2,5,0,2,1,4,2,,,,
2177cbbe0692d5dadc22a717d46ae0dd755cedaa,1,9,59,0,8,0.888888889,129,14.33333333,,,,
218c249b0dea094944aead116cf07fc19f029852,1,5,64,5,19,3.8,76,15.2,,,,
218d51e087ab5fc713f8d9edb66d515d833efdbb,0,4,32,0,2,0.5,24,6,,,,
218e2fe52c170d00e1975345dd17f76fad9e1db9,0,1,7,0,0,0,8,8,,,,
2190e998c9667e4d4680d87a9d1643e25175dc8d,0,3,23,0,1,0.333333333,24,8,,,,
2196f080fe4283aaea599d8c7757ec21f1519671,0,2,19,0,12,6,96,48,,,,
21aa7e3f78094837ca63d3742459c7a8d011c9dd,0,2,2,0,1,0.5,33,16.5,,,,
21acdc54937c8a79df316bf9f5e6ff5fdac316dc,0,2,19,0,4,2,13,6.5,,,,
21b0bf7eeed72dffa2628dc8ebb7d0c6e371cc1c,1,2,45,0,2,1,45,22.5,,,,
21b41383a49fbd465eae1f1e69ceca48b7cab9ea,0,1,3,0,0,0,5,5,,,,
21b4531927ab786ec4c45ee26d94fccfb45bc951,1,1,19,0,3,3,22,22,,,,
21b7149c5a9f8a33b337eec44d4a8a9c716781e3,0,2,23,0,0,0,13,6.5,,,,
21b7fbdc657966b8e7085a00afafa39052dfc203,0,2,11,4,3,1.5,16,8,,,,
21bf8794f8c658cecf4e7a96cc4ec37d8772dbc5,0,2,16,0,3,1.5,104,52,,,,
21c6b0d7f71e38b43771d10608d1e5d8c6bdbdc7,0,5,73,0,20,4,97,19.4,,,,
21ce1ab17f1c2f3b1017b75a8d3f8f8a3f9e939f,1,2,245,2,3,1.5,40,20,,,,
21cf2cf39513d3f56a7e448e033f04de3a9fdc9f,0,3,66,1,2,0.666666667,4,1.333333333,,,,
21cfc3f465f18a030878032477ec255421a2e8dc,0,1,2,0,7,7,8,8,,,,
21d0007954940c80044f90cc4bfc2379a68bd42c,0,2,81,0,0,0,15,7.5,,,,
21dbbaa3861b277b98ba8642a85b1f4f2722866f,0,1,4,0,0,0,8,8,,,,
21dcf669c72fddc7b26018388e678fe0b033e318,0,27,12,0,5,0.178571429,39,1.392857143,,,,
21de3d60d3c8f3cb70280d1998e4d6478bf9a6e7,0,1,5,0,0,0,17,17,,,,
21e08712d9ac5577c27e7ea4c9271372bc0bd3ed,0,2,22,2,1,0.5,11,5.5,,,,
21e778798fb6eed5f2d863709b2fd4a168c04da9,0,1,2,0,2,2,15,15,,,,
21e9d2e2b793241d8264833cfd9a9c94d023df8e,1,14,225,24,23,1.642857143,116,8.285714286,,,,
21ea2e6109831156592dd1e4f4f4caefdcedd04f,0,6,104,0,10,1.666666667,55,9.166666667,,,,
21ec8a13be131c700023e97f8f55b34340dd73e8,0,2,21,0,33,16.5,66,33,,,,
21fd100a98c152086193607cd311c2ee03b82643,0,2,10,0,4,2,40,20,,,,
22008a96fca32ccacde76a1efb602d79f8a9460e,0,2,1,0,1,0.5,17,8.5,,,,
2203249e190535aff7799a689effff77743fba61,0,4,32,0,13,3.25,65,16.25,,,,
221aa9edd33fab41c696431261cb3414f3c02355,0,2,24,0,1,0.5,12,6,,,,
222a00fef9e85f4a2732f21d7fc0d11cd6b7dad5,0,21,203,0,107,5.095238095,200,9.523809524,,,,
